Оригинальные Зарядные устройства,400,Перово,https://www.avito.ru/moskva/telefony/originalnye_zaryadnye_ustroystva_1872376191
Крепление для смартфона UlanziST-2S,1 200,Алтуфьево,https://www.avito.ru/moskva/telefony/kreplenie_dlya_smartfona_ulanzist-2s_1902309776
Смартфон в коллекцию,300,Измайлово,https://www.avito.ru/moskva/telefony/smartfon_v_kollektsiyu_1942728680
Смарт-часы,999,Жулебино,https://www.avito.ru/moskva/telefony/smart-chasy_776320662
Защитные пленки для телефонов в ассортименте,50,Шипиловская,https://www.avito.ru/moskva/telefony/zaschitnye_plenki_dlya_telefonov_v_assortimente_887420376
Nokia Lenovo Sony iPhone Se 64/128 HTC,1 000,Планерная,https://www.avito.ru/moskva/telefony/nokia_lenovo_sony_iphone_se_64128_htc_1838226867
Телефон под ремонт,150,Пролетарская,https://www.avito.ru/moskva/telefony/telefon_pod_remont_1793134144
Продажа док.станциия,500,Кузьминки,https://www.avito.ru/moskva/telefony/prodazha_dok.stantsiiya_1882508643
S510e,500,р-н Бирюлёво Восточное,https://www.avito.ru/moskva/telefony/s510e_1833453967
"Alcatel6012x;6016х;7025 D,HTC X8",1 500,Сходненская,https://www.avito.ru/moskva/telefony/alcatel6012x6016h7025_dhtc_x8_557661412
Телефоны на запчасти,2 900,Выхино,https://www.avito.ru/moskva/telefony/telefony_na_zapchasti_1962683261
Wildfire,800,Варшавская,https://www.avito.ru/moskva/telefony/wildfire_704886400
Телефоны,15 000,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/telefony_1951014375
Автомобильное зарядное устройство на 4 USB 2.1 А,390,Петровский парк,https://www.avito.ru/moskva/telefony/avtomobilnoe_zaryadnoe_ustroystvo_na_4_usb_2.1_a_1274920442
"Зарядка нтс нерабочая, 2 шт",500,Алтуфьево,https://www.avito.ru/moskva/telefony/zaryadka_nts_nerabochaya_2_sht_1929113626
Телефон,500,Теплый стан,https://www.avito.ru/moskva/telefony/telefon_1872703908
"Чехол пластиковый Jekod для Sony, SAMSUNG, HTC, LG",190,Савеловская,https://www.avito.ru/moskva/telefony/chehol_plastikovyy_jekod_dlya_sony_samsung_htc_lg_478294301
Телефоны,2 500,Теплый стан,https://www.avito.ru/moskva/telefony/telefony_1794309857
Телефон Digma,450,Юго-Восточная,https://www.avito.ru/moskva/telefony/telefon_digma_1861515511
Продам смартфон нтс,450,р-н Северный,https://www.avito.ru/moskva/telefony/prodam_smartfon_nts_998291847
"Акб Philips,Nokia,HTC one m8",150,Митино,https://www.avito.ru/moskva/telefony/akb_philipsnokiahtc_one_m8_1819030956
Силиконовый чехол для HTC desire 10 Pro,550,Водный стадион,https://www.avito.ru/moskva/telefony/silikonovyy_chehol_dlya_htc_desire_10_pro_1916155902
Продаю телефон нтс и чехол,2 500,Водный стадион,https://www.avito.ru/moskva/telefony/prodayu_telefon_nts_i_chehol_1300914371
Redmi. Note 7 память 64:4,8 500,Крымская,https://www.avito.ru/moskva/telefony/redmi._note_7_pamyat_644_1822057673
Материнская плата для телефона,550,Савеловская,https://www.avito.ru/moskva/telefony/materinskaya_plata_dlya_telefona_1893943471
Нтс one M7 системный разъем,500,Фрунзенская,https://www.avito.ru/moskva/telefony/nts_one_m7_sistemnyy_razem_1889873183
"Новые чехлы iPhone5, SAMSUNG Galaxy S4 mi",100,Молодежная,https://www.avito.ru/moskva/telefony/novye_chehly_iphone5_samsung_galaxy_s4_mi_1019342521
"Телефон LG F2400,HTC Explorer,Nokia 6500,Siemens",500,Свиблово,https://www.avito.ru/moskva/telefony/telefon_lg_f2400htc_explorernokia_6500siemens_1119897148
Продажа телефона,1 600,Нагорная,https://www.avito.ru/moskva/telefony/prodazha_telefona_1533728655
Телефон 3 G рабочий,450,Ломоносовский проспект,https://www.avito.ru/moskva/telefony/telefon_3_g_rabochiy_792400949
"Защитные стекла Nokia, Sony, Xperia, Lenovo, HTC",150,Медведково,https://www.avito.ru/moskva/telefony/zaschitnye_stekla_nokia_sony_xperia_lenovo_htc_884867724
"SAMSUNG, Sony Xperia, Lg, HTC",400,Юго-Восточная,https://www.avito.ru/moskva/telefony/samsung_sony_xperia_lg_htc_1348267923
Чехлы и бампер для телефонов,100,Перово,https://www.avito.ru/moskva/telefony/chehly_i_bamper_dlya_telefonov_1459961373
Чехлы,Бесплатно,Марьино,https://www.avito.ru/moskva/telefony/chehly_1789122473
Телефоны Oyster Lipetsk и HTC Touch Viva T2223,Цена не указана,Авиамоторная,https://www.avito.ru/moskva/telefony/telefony_oyster_lipetsk_i_htc_touch_viva_t2223_898765705
Смартфоны нтс,3 500,Кунцевская,https://www.avito.ru/moskva/telefony/smartfony_nts_1602296955
Дисплейные модули для смартфонов,1 500,Багратионовская,https://www.avito.ru/moskva/telefony/displeynye_moduli_dlya_smartfonov_1930000373
Портативное зарядное устройство Powerbank 5200mah,200,Павелецкая,https://www.avito.ru/moskva/telefony/portativnoe_zaryadnoe_ustroystvo_powerbank_5200mah_608252832
Кабель для зарядки Hoco,150,Селигерская,https://www.avito.ru/moskva/telefony/kabel_dlya_zaryadki_hoco_1664962061
Мобильный телефон hrc e9x,3 000,Алтуфьево,https://www.avito.ru/moskva/telefony/mobilnyy_telefon_hrc_e9x_1235158109
Аккумуляторы для кнопочных телефонов,1,СНТ Радищево,https://www.avito.ru/moskva_zelenograd/telefony/akkumulyatory_dlya_knopochnyh_telefonov_1931739911
Тонкий пластиковый чехол-накладка бампер,500,Баррикадная,https://www.avito.ru/moskva/telefony/tonkiy_plastikovyy_chehol-nakladka_bamper_957168957
Наушники,500,Площадь революции,https://www.avito.ru/moskva/telefony/naushniki_1068095527
Пластиковые чехлы-книжки Nillkin Sparkle Case,500,Проспект Мира,https://www.avito.ru/moskva/telefony/plastikovye_chehly-knizhki_nillkin_sparkle_case_1005149203
Nokia,600,Саларьево,https://www.avito.ru/moskva/telefony/nokia_1910211316
"Оригинальные акссессуары для Nokia, SAMSUNG, SE тд",200,Алтуфьево,https://www.avito.ru/moskva/telefony/originalnye_akssessuary_dlya_nokia_samsung_se_td_897114140
Качественные аккумуляторы 500 моделей в наличии,440,Угрешская,https://www.avito.ru/moskva/telefony/kachestvennye_akkumulyatory_500_modeley_v_nalichii_1694872580
Телефоны на запчасти,1 000,Сходненская,https://www.avito.ru/moskva/telefony/telefony_na_zapchasti_1961705917
Зарядное устройство,300,Парк Победы,https://www.avito.ru/moskva/telefony/zaryadnoe_ustroystvo_1069499855
Б/у телефоны,1 000,Щелковская,https://www.avito.ru/moskva/telefony/bu_telefony_1929076303
Мини телефон-гарнитура kechaoda K10 (Розовый),1 450,Кутузовская,https://www.avito.ru/moskva/telefony/mini_telefon-garnitura_kechaoda_k10_rozovyy_1311029878
Коробка смартфонов,500,Ростокино,https://www.avito.ru/moskva/telefony/korobka_smartfonov_1952030499
Мобильные телефоны,700,Новокосино,https://www.avito.ru/moskva/telefony/mobilnye_telefony_1835916557
Нтс Desire 326G dual sim,2 200,Щукинская,https://www.avito.ru/moskva/telefony/nts_desire_326g_dual_sim_1845900046
Чехол на сони xz премиум и сони xz 2,400,Улица Скобелевская,https://www.avito.ru/moskva/telefony/chehol_na_soni_xz_premium_i_soni_xz_2_1038157422
Чехол-бампер для телефона,300,р-н Бирюлёво Восточное,https://www.avito.ru/moskva/telefony/chehol-bamper_dlya_telefona_1097918242
Телефон для детей и подростков,3 800,Новокосино,https://www.avito.ru/moskva/telefony/telefon_dlya_detey_i_podrostkov_1818211336
Мини телефон-гарнитура kechaoda K10 (Серый),1 650,Студенческая,https://www.avito.ru/moskva/telefony/mini_telefon-garnitura_kechaoda_k10_seryy_1066801799
Дисплей,600,Выхино,https://www.avito.ru/moskva/telefony/displey_1923980430
Телефон,500,Смоленская,https://www.avito.ru/moskva/telefony/telefon_1959079229
Продаются Fish eye Супер фишай,350,Лухмановская,https://www.avito.ru/moskva/telefony/prodayutsya_fish_eye_super_fishay_766904252
Зарядное универсальное устройство A5 Power Bank,300,Водный стадион,https://www.avito.ru/moskva/telefony/zaryadnoe_universalnoe_ustroystvo_a5_power_bank_611348287
Ugreen быстрое зарядное устройство Qualcomm,800,Чистые пруды,https://www.avito.ru/moskva/telefony/ugreen_bystroe_zaryadnoe_ustroystvo_qualcomm_1953473951
3 акб для сот. телефонов и корпуса htс Desire 616,199,Люблино,https://www.avito.ru/moskva/telefony/3_akb_dlya_sot._telefonov_i_korpusa_hts_desire_616_1762288234
"Штатив для смартфона компактный iPhone, Sumsung",390,Октябрьское поле,https://www.avito.ru/moskva/telefony/shtativ_dlya_smartfona_kompaktnyy_iphone_sumsung_711237363
Запчасти телефонов,1 000,р-н Молжаниновский,https://www.avito.ru/moskva/telefony/zapchasti_telefonov_1167566854
Чехол,100,Кунцевская,https://www.avito.ru/moskva/telefony/chehol_1203006105
Samsung Galaxy Note 3 N9002 Dual Sim,7 000,Кузнецкий мост,https://www.avito.ru/moskva/telefony/samsung_galaxy_note_3_n9002_dual_sim_1930773732
"Для iPhone+ и др.смартфонов,чехол",150,Преображенская площадь,https://www.avito.ru/moskva/telefony/dlya_iphone_i_dr.smartfonovchehol_1240042350
Старые мобильные телефоны,600,Южная,https://www.avito.ru/moskva/telefony/starye_mobilnye_telefony_1901455127
Запчасть для телефона,150,Стахановская,https://www.avito.ru/moskva/telefony/zapchast_dlya_telefona_1944899853
Жидкость-гель Liquid для защитных стекол,50,Баррикадная,https://www.avito.ru/moskva/telefony/zhidkost-gel_liquid_dlya_zaschitnyh_stekol_1560028311
Аккумуляторы для телефонов,100,Братиславская,https://www.avito.ru/moskva/telefony/akkumulyatory_dlya_telefonov_1826727215
"Матплаты Huawei, Sams, LG, Meizu, ZTE",1 000,Кожуховская,https://www.avito.ru/moskva/telefony/matplaty_huawei_sams_lg_meizu_zte_942470617
Powerbank Energizer XP 18000 зарядное устройство,2 500,Площадь революции,https://www.avito.ru/moskva/telefony/powerbank_energizer_xp_18000_zaryadnoe_ustroystvo_1097027716
Мобильные телефоны,200,Академическая,https://www.avito.ru/moskva/telefony/mobilnye_telefony_1937325602
OTG - micro usb кабель с функцией зарядки,300,Кузнецкий мост,https://www.avito.ru/moskva/telefony/otg_-_micro_usb_kabel_s_funktsiey_zaryadki_501996257
Moto Z2 force защитный чехол,250,Отрадное,https://www.avito.ru/moskva/telefony/moto_z2_force_zaschitnyy_chehol_1588322878
Чехол mi 6 / Матовое Стекло Для XiaoMi Mi4,490,Бабушкинская,https://www.avito.ru/moskva/telefony/chehol_mi_6_matovoe_steklo_dlya_xiaomi_mi4_903248997
Nokia,1 300,Мичуринский проспект,https://www.avito.ru/moskva/telefony/nokia_1947023534
Коммуникатор с функцией GPS,2 700,Юго-Восточная,https://www.avito.ru/moskva/telefony/kommunikator_s_funktsiey_gps_916672197
Чехол,50,Октябрьское поле,https://www.avito.ru/moskva/telefony/chehol_1850849322
Аккумулятор Craftmann BG 86100,300,Бунинская аллея,https://www.avito.ru/moskva/telefony/akkumulyator_craftmann_bg_86100_1919588161
Дата- кабель samsung USB - Micro USB,350,Ясенево,https://www.avito.ru/moskva/telefony/data-_kabel_samsung_usb_-_micro_usb_1859074974
Настольный штатив для смартфонов от 3 до 6 дюймов,399,Зорге,https://www.avito.ru/moskva/telefony/nastolnyy_shtativ_dlya_smartfonov_ot_3_do_6_dyuymov_1095515872
"Дисплей для iPhone, аккумулятор для iPhone, запчас",790,Марьино,https://www.avito.ru/moskva/telefony/displey_dlya_iphone_akkumulyator_dlya_iphone_zapchas_1920187554
Смартфоны,2 000,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/smartfony_1940902252
Внешний аккумулятор APC PowerPack супер компактный,599,Отрадное,https://www.avito.ru/moskva/telefony/vneshniy_akkumulyator_apc_powerpack_super_kompaktnyy_981126806
"Беспроводня зарядка iPhone X; SAMSUNG S9, S8",800,Сокольники,https://www.avito.ru/moskva/telefony/besprovodnya_zaryadka_iphone_x_samsung_s9_s8_1271751220
Материнская плата,500,Царицыно,https://www.avito.ru/moskva/telefony/materinskaya_plata_1434201379
Чехол для телефона эксклюзивной ручной работы,800,Строгино,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_eksklyuzivnoy_ruchnoy_raboty_1471465894
Чехол для телефона,350,Пятницкое шоссе,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_1175407618
Старые телефоны,1 200,Локомотив,https://www.avito.ru/moskva/telefony/starye_telefony_1949654937
Все модели Vertu Aster Touch с Антипрослушкой,50 000,Маяковская,https://www.avito.ru/moskva/telefony/vse_modeli_vertu_aster_touch_s_antiproslushkoy_586440350
Телефон,7 000,Дубровка,https://www.avito.ru/moskva/telefony/telefon_1924122132
Sharp Aquos shv32,7 000,Преображенская площадь,https://www.avito.ru/moskva/telefony/sharp_aquos_shv32_768363229
Кабель USB Type-C,250,Авиамоторная,https://www.avito.ru/moskva/telefony/kabel_usb_type-c_1869688831
Телефоны-смартфон на запчасти,1 300,Кантемировская,https://www.avito.ru/moskva/telefony/telefony-smartfon_na_zapchasti_1839565584
Трипод / тринога / гибкий штатив,300,Пионерская,https://www.avito.ru/moskva/telefony/tripod_trinoga_gibkiy_shtativ_914441351
Чехол для телефона,1 200,Свиблово,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_1100079083
Аккумулятор для телефонов,600,Водный стадион,https://www.avito.ru/moskva/telefony/akkumulyator_dlya_telefonov_1960156776
Дата- кабель Samsung USB - Micro USB,400,Ясенево,https://www.avito.ru/moskva/telefony/data-_kabel_samsung_usb_-_micro_usb_1866539707
Мини телефон gtstar bm50 daxian,1 600,Охотный ряд,https://www.avito.ru/moskva/telefony/mini_telefon_gtstar_bm50_daxian_848648820
Чехол футляр на липучке для 4.7 смартфона,350,Шипиловская,https://www.avito.ru/moskva/telefony/chehol_futlyar_na_lipuchke_dlya_4.7_smartfona_1089257442
На запчасти старые нерабочие телефоны,100,Юго-Западная,https://www.avito.ru/moskva/telefony/na_zapchasti_starye_nerabochie_telefony_1887350266
"Стекло iPhone 5s, 6s, 6 plus, 7/7 plus,8/8 plus, X",100,Царицыно,https://www.avito.ru/moskva/telefony/steklo_iphone_5s_6s_6_plus_77_plus88_plus_x_755339216
"Стекло 2D,5D,9D iPhone, samsung, Xiaomi, Meizu, Hu",100,Аннино,https://www.avito.ru/moskva/telefony/steklo_2d5d9d_iphone_samsung_xiaomi_meizu_hu_773449806
Чехлы для телефонов LG G Flex и LG G Flex 2,300,Университет,https://www.avito.ru/moskva/telefony/chehly_dlya_telefonov_lg_g_flex_i_lg_g_flex_2_980349784
Продам три телефона,3 999,Беляево,https://www.avito.ru/moskva/telefony/prodam_tri_telefona_1298596090
Телефоны одним лотом,1 800,Текстильщики,https://www.avito.ru/moskva/telefony/telefony_odnim_lotom_1945539395
Внешняя антенна GPS,100,Люблино,https://www.avito.ru/moskva/telefony/vneshnyaya_antenna_gps_1892985346
Новые стекла и чехлы для всех телефонов,250,Марьино,https://www.avito.ru/moskva/telefony/novye_stekla_i_chehly_dlya_vseh_telefonov_1264575495
"Quick Charge 3,0 с двумя USB, оба поддерживают тех",1 490,Стахановская,https://www.avito.ru/moskva/telefony/quick_charge_30_s_dvumya_usb_oba_podderzhivayut_teh_1891443037
Аккумулятор Xiaomi,450,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_xiaomi_1271377855
Чехол для телефона,100,Медведково,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_797046795
Аккумуляторы для телефонов,300,Речной вокзал,https://www.avito.ru/moskva/telefony/akkumulyatory_dlya_telefonov_1896656513
Чехол для телефона,300,Университет,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_1446032059
Телефон на запчасти,10 000,Бабушкинская,https://www.avito.ru/moskva/telefony/telefon_na_zapchasti_1873840228
Защитное стекло для телефона,299,Багратионовская,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_dlya_telefona_1818801759
Силиконовые/пластиковые защитные крышки,100,Чертановская,https://www.avito.ru/moskva/telefony/silikonovyeplastikovye_zaschitnye_kryshki_1860866348
Мобильные телефоны,300,Царицыно,https://www.avito.ru/moskva/telefony/mobilnye_telefony_1946653138
Vertu Signature S pure black alligator,21 000,Площадь революции,https://www.avito.ru/moskva/telefony/vertu_signature_s_pure_black_alligator_619078417
Продаю телефоны на запчасти,250,Южная,https://www.avito.ru/moskva/telefony/prodayu_telefony_na_zapchasti_1446144788
"Гарнитура, наушники, переходники для телефонов",200,Новокосино,https://www.avito.ru/moskva/telefony/garnitura_naushniki_perehodniki_dlya_telefonov_1309728826
"Doogee turbo 2014, jiayu g4s, нтс 516 dual",2 000,Библиотека им. Ленина,https://www.avito.ru/moskva/telefony/doogee_turbo_2014_jiayu_g4s_nts_516_dual_828595848
"Телефоны ретро Nokia, Motorola, Sony Ericsson и др",500,Таганская,https://www.avito.ru/moskva/telefony/telefony_retro_nokia_motorola_sony_ericsson_i_dr_1954675665
Xiaomi Black Shark 6/64,14 000,Октябрьское поле,https://www.avito.ru/moskva/telefony/xiaomi_black_shark_664_1948100047
Прозрачные силиконовые чехлы (все модели),150,Новослободская,https://www.avito.ru/moskva/telefony/prozrachnye_silikonovye_chehly_vse_modeli_1901267029
Чехол Aston Martin,1 000,Царицыно,https://www.avito.ru/moskva/telefony/chehol_aston_martin_1554231077
Телефон Qtek S200,2 000,Филевский парк,https://www.avito.ru/moskva/telefony/telefon_qtek_s200_1843305774
Мобильники и навигатор,1 500,Проспект Мира,https://www.avito.ru/moskva/telefony/mobilniki_i_navigator_1935732629
"Qi беспроводное зарядное устройство, автомобильное",1 000,Юго-Восточная,https://www.avito.ru/moskva/telefony/qi_besprovodnoe_zaryadnoe_ustroystvo_avtomobilnoe_1038788438
Зарядное устройство для всех аккумуляторов,100,Котельники,https://www.avito.ru/moskva/telefony/zaryadnoe_ustroystvo_dlya_vseh_akkumulyatorov_255770529
Объектив Мобильного Телефона,350,Славянский бульвар,https://www.avito.ru/moskva/telefony/obektiv_mobilnogo_telefona_914329802
43 телефона на запчасти или под восстановление,4 000,Зеленоград,https://www.avito.ru/moskva_zelenograd/telefony/43_telefona_na_zapchasti_ili_pod_vosstanovlenie_1969749042?slocation=637640
Кабель USB - тип C на 2.4 A быстрой зарядки fonken,340,Стахановская,https://www.avito.ru/moskva/telefony/kabel_usb_-_tip_c_na_2.4_a_bystroy_zaryadki_fonken_1497838862
"Аккумуляторы, для старых моделей телефонов",100,Перово,https://www.avito.ru/moskva/telefony/akkumulyatory_dlya_staryh_modeley_telefonov_1765717600
Nillkin Qin чехол-книжка тонкий кожаный пластиковы,600,Белорусская,https://www.avito.ru/moskva/telefony/nillkin_qin_chehol-knizhka_tonkiy_kozhanyy_plastikovy_1805367626
Ультратонкий прозрачный силиконовый чехол-накладка,350,Баррикадная,https://www.avito.ru/moskva/telefony/ultratonkiy_prozrachnyy_silikonovyy_chehol-nakladka_1557293012
"Замена стекла iPhone, iPad, Apple Watch, Samsung",500,Марьино,https://www.avito.ru/moskva/telefony/zamena_stekla_iphone_ipad_apple_watch_samsung_1920302359
Аккумуляторная батарея Xiaomi Redmi Note 5 BN45,450,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyatornaya_batareya_xiaomi_redmi_note_5_bn45_602605464
"Различные чехлы, кейсы, бамперы, 'книжки'",100,р-н Бирюлёво Восточное,https://www.avito.ru/moskva/telefony/razlichnye_chehly_keysy_bampery_knizhki_1067521457
Кожанный чехол на пояс для телефона до 75ммХ125мм,400,Юго-Западная,https://www.avito.ru/moskva/telefony/kozhannyy_chehol_na_poyas_dlya_telefona_do_75mmh125mm_579833838
Защитное стекло,20,Братиславская,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_1916786903
"Гарнитуры Nokia, SAMSUNG",100,Планерная,https://www.avito.ru/moskva/telefony/garnitury_nokia_samsung_1922320506
Чехлы и бамперы для Айфон и других смартфонов,100,Чертановская,https://www.avito.ru/moskva/telefony/chehly_i_bampery_dlya_ayfon_i_drugih_smartfonov_1848615515
Кабель USB - Micro USB,350,Парк Победы,https://www.avito.ru/moskva/telefony/kabel_usb_-_micro_usb_1453578804
Sony Ericsson xperia Arc LT15i,1 299,Проспект Вернадского,https://www.avito.ru/moskva/telefony/sony_ericsson_xperia_arc_lt15i_1894684938
Стекла защитные для смартфонов,150,Бабушкинская,https://www.avito.ru/moskva/telefony/stekla_zaschitnye_dlya_smartfonov_1927209558
Зарядная станция с 12 переносными зарядками в кафе,44 500,Люблино,https://www.avito.ru/moskva/telefony/zaryadnaya_stantsiya_s_12_perenosnymi_zaryadkami_v_kafe_1972453989
Зарядные устройства в машину для нтс P3300,250,Озёрная,https://www.avito.ru/moskva/telefony/zaryadnye_ustroystva_v_mashinu_dlya_nts_p3300_600149571
Sony Ericsson смартфоны телефоны,1 500,р-н Куркино,https://www.avito.ru/moskva/telefony/sony_ericsson_smartfony_telefony_1127346982
Материнские платы,400,Водный стадион,https://www.avito.ru/moskva/telefony/materinskie_platy_1797823622
"Aux аудио кабели для автомобиля 3,5 мм, новые, дос",149,Театральная,https://www.avito.ru/moskva/telefony/aux_audio_kabeli_dlya_avtomobilya_35_mm_novye_dos_1832604691
Дисплей Xiaomi Mi4,600,Савеловская,https://www.avito.ru/moskva/telefony/displey_xiaomi_mi4_1606954205
Телефоны на запчасти,700,Ясенево,https://www.avito.ru/moskva/telefony/telefony_na_zapchasti_1934033561
USB Charger,2 300,Охотный ряд,https://www.avito.ru/moskva/telefony/usb_charger_1843079161
Гарнитура для телефона проводная,50,Минская,https://www.avito.ru/moskva/telefony/garnitura_dlya_telefona_provodnaya_1946016058
Кожаные чехлы для телефонов,100,Новогиреево,https://www.avito.ru/moskva/telefony/kozhanye_chehly_dlya_telefonov_1090833694
"Пакет с чехлами на iPhone, Huawei, Xiaomi, ZUK и д",1 000,Киевская,https://www.avito.ru/moskva/telefony/paket_s_chehlami_na_iphone_huawei_xiaomi_zuk_i_d_1947536852
Телефоны Планшеты Запчасти Ремонт,100,Пражская,https://www.avito.ru/moskva/telefony/telefony_planshety_zapchasti_remont_1824415629
GoldStar SP 35,800,Комсомольская,https://www.avito.ru/moskva/telefony/goldstar_sp_35_1341107940
Телефоны в основном на запчасти и зарядки,300,Планерная,https://www.avito.ru/moskva/telefony/telefony_v_osnovnom_na_zapchasti_i_zaryadki_334260987
Плёнки,100,Международная,https://www.avito.ru/moskva/telefony/plenki_1869814987
Чехлы для телефонов,50,Коломенская,https://www.avito.ru/moskva/telefony/chehly_dlya_telefonov_1786729071
"Дисплеи Xiaomi,Huawei,Meizu,Asus,Lenovo-и др",500,Новогиреево,https://www.avito.ru/moskva/telefony/displei_xiaomihuaweimeizuasuslenovo-i_dr_1895288572
Чехлы,250,Водный стадион,https://www.avito.ru/moskva/telefony/chehly_1949620756
Дисплей Модуль Mi 5,800,Савеловская,https://www.avito.ru/moskva/telefony/displey_modul_mi_5_1338963121
Дисплей модуль SAMSUNG J5 prime G570,1 500,р-н Бирюлёво Восточное,https://www.avito.ru/moskva/telefony/displey_modul_samsung_j5_prime_g570_1514743696
Новый кожаный чехол ручной работы для смартфона,400,Нагатинская,https://www.avito.ru/moskva/telefony/novyy_kozhanyy_chehol_ruchnoy_raboty_dlya_smartfona_611340150
I-mate jam pm10a PocketPC,950,Алтуфьево,https://www.avito.ru/moskva/telefony/i-mate_jam_pm10a_pocketpc_1556425127
Модуль беспроводная зарядка Qi для андроид,99,Шелепиха,https://www.avito.ru/moskva/telefony/modul_besprovodnaya_zaryadka_qi_dlya_android_1177443372
"iPhone 3 16gb, samsung galaxy sII, Nokia n8",500,Сокол,https://www.avito.ru/moskva/telefony/iphone_3_16gb_samsung_galaxy_sii_nokia_n8_1435097230
Сетевое зарядное устройство Power Adapter Yb-705,260,Кантемировская,https://www.avito.ru/moskva/telefony/setevoe_zaryadnoe_ustroystvo_power_adapter_yb-705_706688351
Док станция для зарядки CharmTek DesktopDock USB-C,3 077,Селигерская,https://www.avito.ru/moskva/telefony/dok_stantsiya_dlya_zaryadki_charmtek_desktopdock_usb-c_1881671392
Телефоны мобильные разные,300,Калужская,https://www.avito.ru/moskva/telefony/telefony_mobilnye_raznye_1620954677
Зарядное устройство qi беспроводное,1 200,Серпуховская,https://www.avito.ru/moskva/telefony/zaryadnoe_ustroystvo_qi_besprovodnoe_1888122702
Bluetooth колонка awei Y-210 NFC/Micro SD/AUX,1 750,Багратионовская,https://www.avito.ru/moskva/telefony/bluetooth_kolonka_awei_y-210_nfcmicro_sdaux_1607252514
Оригинальные USB зарядные устройства,300,Алтуфьево,https://www.avito.ru/moskva/telefony/originalnye_usb_zaryadnye_ustroystva_1881578483
"Смартфоны, телефоны, iPhone",2 000,Кропоткинская,https://www.avito.ru/moskva/telefony/smartfony_telefony_iphone_1291828803
Телефон,1 000,Щелковская,https://www.avito.ru/moskva/telefony/telefon_1921653824
Внешний аккумулятор Philips DLP2241U,550,Измайловская,https://www.avito.ru/moskva/telefony/vneshniy_akkumulyator_philips_dlp2241u_1605673830
"Дисплей samsung s4 9505, 9500",1 400,р-н Бирюлёво Восточное,https://www.avito.ru/moskva/telefony/displey_samsung_s4_9505_9500_1040596606
Очень редкие телефоны,500,Коломенская,https://www.avito.ru/moskva/telefony/ochen_redkie_telefony_1547313530
Универсальное зарядное устройство (новый),2 500,Тимирязевская,https://www.avito.ru/moskva/telefony/universalnoe_zaryadnoe_ustroystvo_novyy_1851463572
Адаптер Choetech USB-C to Micro USB (переходник),300,Селигерская,https://www.avito.ru/moskva/telefony/adapter_choetech_usb-c_to_micro_usb_perehodnik_948098784
Мини телефон-гарнитура kechaoda K10 (Белый),1 450,Кутузовская,https://www.avito.ru/moskva/telefony/mini_telefon-garnitura_kechaoda_k10_belyy_1431229325
"Дисплеи для телефонов Xiaomi, Huawei, LG и др",850,Бабушкинская,https://www.avito.ru/moskva/telefony/displei_dlya_telefonov_xiaomi_huawei_lg_i_dr_1935366389
Корпус для iPhone 5,300,р-н Бирюлёво Восточное,https://www.avito.ru/moskva/telefony/korpus_dlya_iphone_5_1309352430
Meizu 16th новый 6/64 8/128,24 000,Коньково,https://www.avito.ru/moskva/telefony/meizu_16th_novyy_664_8128_1833255578
Чехлы,30,Люблино,https://www.avito.ru/moskva/telefony/chehly_1925238641
Замена аккумулятора samsung,500,Савеловская,https://www.avito.ru/moskva/telefony/zamena_akkumulyatora_samsung_1354235702
Авто зарядка Aukey - 24W - 2x USB - 2.4A (CC-S3),850,Селигерская,https://www.avito.ru/moskva/telefony/avto_zaryadka_aukey_-_24w_-_2x_usb_-_2.4a_cc-s3_1063767987
Коробки для сотовых телефонов,150,Юго-Западная,https://www.avito.ru/moskva/telefony/korobki_dlya_sotovyh_telefonov_657721032
Телефоны и Планшет,300,Улица Горчакова,https://www.avito.ru/moskva/telefony/telefony_i_planshet_1938302505
Кабеля Aukey - Type C - Braided Nylon - 1м,700,Селигерская,https://www.avito.ru/moskva/telefony/kabelya_aukey_-_type_c_-_braided_nylon_-_1m_915322047
"Дисплей Xiaomi Redmi 3x, 3s",500,Савеловская,https://www.avito.ru/moskva/telefony/displey_xiaomi_redmi_3x_3s_1477790221
Переходник type-c на mini jack 3.5 + type-c мама,200,Парк Победы,https://www.avito.ru/moskva/telefony/perehodnik_type-c_na_mini_jack_3.5_type-c_mama_1856972397
Корпус iPhone 5s,400,р-н Бирюлёво Восточное,https://www.avito.ru/moskva/telefony/korpus_iphone_5s_1108573123
Дисплей модуль samsung A5 2016 A510f,3 800,Савеловская,https://www.avito.ru/moskva/telefony/displey_modul_samsung_a5_2016_a510f_1519390313
Старые добрые телефоны в одном лоте,25 000,Щелковская,https://www.avito.ru/moskva/telefony/starye_dobrye_telefony_v_odnom_lote_1881870202
